trade_time,open,high,low,close,vol,amount
2024-01-02 09:31:00,4.07,4.09,4.06,4.07,467600.0,1904368.0
2024-01-02 09:32:00,4.07,4.08,4.07,4.08,109000.0,444048.0
2024-01-02 09:33:00,4.08,4.09,4.08,4.09,102900.0,420127.0
2024-01-02 09:34:00,4.09,4.1,4.08,4.1,111000.0,454098.0
2024-01-02 09:35:00,4.09,4.1,4.09,4.09,138000.0,565334.0
2024-01-02 09:36:00,4.09,4.09,4.08,4.08,34200.0,139746.0
2024-01-02 09:37:00,4.08,4.09,4.08,4.08,37200.0,151863.0
2024-01-02 09:38:00,4.08,4.09,4.08,4.08,32000.0,130588.0
2024-01-02 09:39:00,4.08,4.09,4.08,4.08,163900.0,668753.0
2024-01-02 09:40:00,4.08,4.09,4.08,4.08,10900.0,44479.0
2024-01-02 09:41:00,4.09,4.09,4.08,4.08,97400.0,398282.46875
2024-01-02 09:42:00,4.08,4.09,4.08,4.08,19000.0,77634.0
2024-01-02 09:43:00,4.08,4.09,4.08,4.09,41900.0,170987.0
2024-01-02 09:44:00,4.08,4.09,4.08,4.09,19400.0,79297.0
2024-01-02 09:45:00,4.08,4.09,4.08,4.09,33400.0,136446.0
2024-01-02 09:46:00,4.09,4.09,4.08,4.09,13600.0,55595.0
2024-01-02 09:47:00,4.08,4.09,4.07,4.07,126500.0,516110.0
2024-01-02 09:48:00,4.07,4.08,4.07,4.08,128100.0,521702.0
2024-01-02 09:49:00,4.08,4.08,4.07,4.07,19900.0,81046.0
2024-01-02 09:50:00,4.07,4.08,4.07,4.07,21000.0,85490.0
2024-01-02 09:51:00,4.07,4.07,4.07,4.07,147500.0,600325.0
2024-01-02 09:52:00,4.06,4.08,4.06,4.08,41900.0,170514.0
2024-01-02 09:53:00,4.07,4.08,4.07,4.07,91100.0,371269.0
2024-01-02 09:54:00,4.08,4.08,4.07,4.08,19300.0,78615.0
2024-01-02 09:55:00,4.07,4.08,4.07,4.08,92900.0,378185.0
2024-01-02 09:56:00,4.07,4.08,4.07,4.07,14600.0,59501.0
2024-01-02 09:57:00,4.07,4.08,4.07,4.07,21100.0,85885.0
2024-01-02 09:58:00,4.07,4.07,4.06,4.07,30100.0,122476.0
2024-01-02 09:59:00,4.07,4.07,4.06,4.06,32600.0,132696.0
2024-01-02 10:00:00,4.07,4.08,4.07,4.07,9700.0,39534.0
2024-01-02 10:01:00,4.07,4.08,4.07,4.07,16000.0,65254.0
2024-01-02 10:02:00,4.07,4.07,4.07,4.07,3200.0,13024.0
2024-01-02 10:03:00,4.07,4.09,4.07,4.09,115600.0,471651.0
2024-01-02 10:04:00,4.08,4.09,4.08,4.08,39700.0,162011.0
2024-01-02 10:05:00,4.08,4.09,4.08,4.09,19100.0,78028.0
2024-01-02 10:06:00,4.08,4.09,4.08,4.09,7100.0,29031.0
2024-01-02 10:07:00,4.09,4.09,4.08,4.09,14800.0,60512.0
2024-01-02 10:08:00,4.08,4.09,4.08,4.09,13700.0,56031.0
2024-01-02 10:09:00,4.08,4.09,4.08,4.09,20400.0,83335.0
2024-01-02 10:10:00,4.09,4.1,4.08,4.09,231100.0,945317.0
2024-01-02 10:11:00,4.09,4.1,4.09,4.09,37800.0,154928.0
2024-01-02 10:12:00,4.1,4.1,4.09,4.1,1900.0,7789.0
2024-01-02 10:13:00,4.1,4.1,4.09,4.09,16000.0,65594.0
2024-01-02 10:14:00,4.09,4.1,4.09,4.1,13300.0,54407.0
2024-01-02 10:15:00,4.09,4.1,4.09,4.1,8100.0,33176.0
2024-01-02 10:16:00,4.1,4.1,4.09,4.09,93700.0,383453.0
2024-01-02 10:17:00,4.09,4.1,4.09,4.09,5400.0,22121.0
2024-01-02 10:18:00,4.09,4.1,4.09,4.09,12900.0,52766.0
2024-01-02 10:19:00,4.1,4.11,4.09,4.11,170800.0,700333.0
2024-01-02 10:20:00,4.1,4.11,4.1,4.11,6700.0,27523.0
2024-01-02 10:21:00,4.1,4.1,4.1,4.1,1300.0,5331.0
2024-01-02 10:22:00,4.1,4.11,4.1,4.11,10700.0,43902.0
2024-01-02 10:23:00,4.1,4.11,4.1,4.11,18300.0,75170.0
2024-01-02 10:24:00,4.1,4.11,4.1,4.1,98400.0,403447.0
2024-01-02 10:25:00,4.09,4.1,4.09,4.09,8500.0,34835.0
2024-01-02 10:26:00,4.1,4.1,4.09,4.09,14300.0,58496.0
2024-01-02 10:27:00,4.09,4.1,4.09,4.09,8500.0,34831.0
2024-01-02 10:28:00,4.09,4.1,4.09,4.09,3800.0,15576.0
2024-01-02 10:29:00,4.1,4.1,4.09,4.1,4000.0,16397.0
2024-01-02 10:30:00,4.1,4.1,4.09,4.1,7100.0,29084.0
2024-01-02 10:31:00,4.1,4.1,4.09,4.09,29100.0,119226.0
2024-01-02 10:32:00,4.1,4.1,4.09,4.1,8800.0,36016.0
2024-01-02 10:33:00,4.09,4.1,4.09,4.1,151800.0,622373.0
2024-01-02 10:34:00,4.1,4.11,4.1,4.1,13000.0,53302.0
2024-01-02 10:35:00,4.11,4.11,4.1,4.1,1700.0,6973.0
2024-01-02 10:36:00,4.11,4.11,4.1,4.11,3600.0,14775.0
2024-01-02 10:37:00,4.1,4.11,4.1,4.11,15300.0,62859.0
2024-01-02 10:38:00,4.11,4.11,4.1,4.11,16800.0,69038.0
2024-01-02 10:39:00,4.11,4.11,4.1,4.1,7800.0,32004.0
2024-01-02 10:40:00,4.11,4.11,4.1,4.11,2900.0,11917.0
2024-01-02 10:41:00,4.11,4.11,4.1,4.1,9000.0,36965.0
2024-01-02 10:42:00,4.11,4.11,4.11,4.11,13400.0,55074.0
2024-01-02 10:43:00,4.11,4.11,4.1,4.1,11200.0,46025.0
2024-01-02 10:44:00,4.1,4.11,4.1,4.11,10100.0,41488.0
2024-01-02 10:45:00,4.1,4.11,4.1,4.1,19500.0,80129.0
2024-01-02 10:46:00,4.11,4.11,4.1,4.1,4000.0,16406.0
2024-01-02 10:47:00,4.1,4.11,4.1,4.11,19700.0,80936.0
2024-01-02 10:48:00,4.11,4.11,4.1,4.11,42900.0,176305.0
2024-01-02 10:49:00,4.11,4.12,4.11,4.12,173100.0,711659.0
2024-01-02 10:50:00,4.11,4.12,4.11,4.12,17700.0,72784.0
2024-01-02 10:51:00,4.12,4.12,4.1,4.11,85400.0,351053.0
2024-01-02 10:52:00,4.1,4.11,4.1,4.11,9700.0,39855.0
2024-01-02 10:53:00,4.11,4.11,4.1,4.11,1200.0,4927.0
2024-01-02 10:54:00,4.11,4.11,4.1,4.1,3000.0,12318.0
2024-01-02 10:55:00,4.1,4.11,4.1,4.1,24500.0,100469.0
2024-01-02 10:56:00,4.1,4.11,4.1,4.11,11500.0,47168.0
2024-01-02 10:57:00,4.11,4.11,4.1,4.11,14400.0,59181.0
2024-01-02 10:58:00,4.11,4.11,4.1,4.11,1700.0,6984.0
2024-01-02 10:59:00,4.1,4.11,4.1,4.1,1300.0,5340.0
2024-01-02 11:00:00,4.11,4.11,4.1,4.1,9700.0,39833.0
2024-01-02 11:01:00,4.11,4.12,4.11,4.12,188900.0,776383.0
2024-01-02 11:02:00,4.11,4.12,4.11,4.12,26600.0,109470.0
2024-01-02 11:03:00,4.12,4.12,4.11,4.12,10200.0,42022.0
2024-01-02 11:04:00,4.12,4.12,4.11,4.12,4900.0,20185.0
2024-01-02 11:05:00,4.12,4.12,4.11,4.11,2700.0,11103.0
2024-01-02 11:06:00,4.11,4.12,4.11,4.11,5200.0,21414.0
2024-01-02 11:07:00,4.12,4.12,4.11,4.12,1300.0,5351.0
2024-01-02 11:08:00,4.12,4.12,4.11,4.11,9200.0,37863.0
2024-01-02 11:09:00,4.12,4.12,4.11,4.12,21500.0,88574.0
2024-01-02 11:10:00,4.12,4.13,4.12,4.13,241400.0,994739.0
2024-01-02 11:11:00,4.13,4.13,4.12,4.12,19400.0,80072.0
2024-01-02 11:12:00,4.12,4.13,4.11,4.12,32200.0,132661.0
2024-01-02 11:13:00,4.12,4.12,4.11,4.11,1600.0,6586.0
2024-01-02 11:14:00,4.12,4.12,4.11,4.11,9300.0,38315.0
2024-01-02 11:15:00,4.11,4.12,4.11,4.12,12400.0,51066.0
2024-01-02 11:16:00,4.12,4.12,4.11,4.12,30700.0,126476.0
2024-01-02 11:17:00,4.12,4.12,4.11,4.12,33000.0,135958.0
2024-01-02 11:18:00,4.12,4.13,4.12,4.13,14800.0,60973.0
2024-01-02 11:19:00,4.12,4.13,4.12,4.12,800.0,3300.0
2024-01-02 11:20:00,4.13,4.13,4.12,4.12,3600.0,14833.0
2024-01-02 11:21:00,4.12,4.13,4.12,4.12,37600.0,154916.0
2024-01-02 11:22:00,4.13,4.13,4.12,4.12,3600.0,14855.0
2024-01-02 11:23:00,4.12,4.13,4.11,4.11,104000.0,428445.0
2024-01-02 11:24:00,4.11,4.12,4.11,4.12,2700.0,11116.0
2024-01-02 11:25:00,4.12,4.12,4.11,4.11,14000.0,57678.0
2024-01-02 11:26:00,4.12,4.12,4.12,4.12,5100.0,20987.0
2024-01-02 11:27:00,4.12,4.12,4.11,4.11,6300.0,25920.0
2024-01-02 11:28:00,4.12,4.12,4.11,4.11,4900.0,20169.0
2024-01-02 11:29:00,4.12,4.12,4.11,4.12,7800.0,32081.0
2024-01-02 11:30:00,4.11,4.12,4.11,4.12,15800.0,64974.0
2024-01-02 13:01:00,4.12,4.12,4.11,4.12,31400.0,129241.0
2024-01-02 13:02:00,4.12,4.12,4.12,4.12,1000.0,4120.0
2024-01-02 13:03:00,4.11,4.12,4.11,4.12,1200.0,4936.0
2024-01-02 13:04:00,4.11,4.12,4.11,4.11,9400.0,38711.0
2024-01-02 13:05:00,4.11,4.12,4.11,4.11,3600.0,14803.0
2024-01-02 13:06:00,4.12,4.12,4.12,4.12,12100.0,49852.0
2024-01-02 13:07:00,4.12,4.12,4.12,4.12,3700.0,15244.0
2024-01-02 13:08:00,4.12,4.12,4.12,4.12,600.0,2472.0
2024-01-02 13:09:00,4.12,4.12,4.11,4.12,165500.0,681857.0
2024-01-02 13:10:00,4.12,4.13,4.12,4.13,7100.0,29254.0
2024-01-02 13:11:00,4.13,4.13,4.11,4.12,55800.0,229884.0
2024-01-02 13:12:00,4.11,4.12,4.11,4.11,8800.0,36210.0
2024-01-02 13:13:00,4.12,4.13,4.12,4.12,40800.0,168112.0
2024-01-02 13:14:00,4.12,4.13,4.12,4.12,5700.0,23487.0
2024-01-02 13:15:00,4.12,4.13,4.12,4.12,9600.0,39562.0
2024-01-02 13:16:00,4.12,4.13,4.11,4.12,26400.0,108765.0
2024-01-02 13:17:00,4.12,4.12,4.12,4.12,21300.0,87751.0
2024-01-02 13:18:00,4.12,4.12,4.12,4.12,10200.0,42024.0
2024-01-02 13:19:00,4.12,4.13,4.11,4.12,25500.0,105048.0
2024-01-02 13:20:00,4.12,4.13,4.12,4.12,400.0,1650.0
2024-01-02 13:21:00,4.13,4.13,4.12,4.12,2700.0,11146.0
2024-01-02 13:22:00,4.13,4.13,4.12,4.13,6900.0,28436.0
2024-01-02 13:23:00,4.12,4.13,4.12,4.13,400.0,1651.0
2024-01-02 13:24:00,4.12,4.13,4.12,4.12,2200.0,9066.0
2024-01-02 13:25:00,4.12,4.13,4.12,4.12,1700.0,7005.0
2024-01-02 13:26:00,4.13,4.13,4.12,4.12,5000.0,20605.0
2024-01-02 13:27:00,4.13,4.13,4.12,4.12,4400.0,18134.0
2024-01-02 13:28:00,4.13,4.13,4.13,4.13,12700.0,52451.0
2024-01-02 13:29:00,4.13,4.13,4.13,4.13,900.0,3717.0
2024-01-02 13:30:00,4.13,4.13,4.12,4.13,205400.0,848300.0
2024-01-02 13:31:00,4.13,4.14,4.12,4.13,58600.0,242052.0
2024-01-02 13:32:00,4.12,4.13,4.12,4.13,7000.0,28897.0
2024-01-02 13:33:00,4.13,4.13,4.12,4.13,1400.0,5771.0
2024-01-02 13:34:00,4.13,4.13,4.12,4.12,7300.0,30095.0
2024-01-02 13:35:00,4.12,4.13,4.12,4.13,7500.0,30969.0
2024-01-02 13:36:00,4.13,4.13,4.13,4.13,6900.0,28497.0
2024-01-02 13:37:00,4.13,4.13,4.13,4.13,7400.0,30562.0
2024-01-02 13:38:00,4.12,4.13,4.12,4.13,32300.0,133345.0
2024-01-02 13:39:00,4.13,4.13,4.13,4.13,25100.0,103663.0
2024-01-02 13:40:00,4.13,4.13,4.12,4.13,10100.0,41696.0
2024-01-02 13:41:00,4.13,4.13,4.12,4.12,8900.0,36695.0
2024-01-02 13:42:00,4.13,4.13,4.12,4.13,13700.0,56555.0
2024-01-02 13:43:00,4.13,4.13,4.13,4.13,10400.0,42952.0
2024-01-02 13:44:00,4.13,4.13,4.13,4.13,7000.0,28910.0
2024-01-02 13:45:00,4.13,4.14,4.13,4.14,52800.0,218222.0
2024-01-02 13:46:00,4.14,4.14,4.13,4.13,16600.0,68697.0
2024-01-02 13:47:00,4.14,4.14,4.13,4.13,6100.0,25208.0
2024-01-02 13:48:00,4.14,4.14,4.13,4.13,2900.0,11981.0
2024-01-02 13:49:00,4.14,4.14,4.13,4.13,3500.0,14459.0
2024-01-02 13:50:00,4.13,4.14,4.13,4.13,11800.0,48740.0
2024-01-02 13:51:00,4.13,4.14,4.13,4.14,8600.0,35581.0
2024-01-02 13:52:00,4.13,4.14,4.13,4.14,34100.0,141096.0
2024-01-02 13:53:00,4.13,4.14,4.13,4.14,4600.0,19031.0
2024-01-02 13:54:00,4.14,4.14,4.13,4.13,9500.0,39242.0
2024-01-02 13:55:00,4.14,4.14,4.13,4.13,10300.0,42600.0
2024-01-02 13:56:00,4.14,4.14,4.13,4.13,14200.0,58660.0
2024-01-02 13:57:00,4.14,4.14,4.14,4.14,900.0,3726.0
2024-01-02 13:58:00,4.14,4.14,4.13,4.14,8200.0,33947.0
2024-01-02 13:59:00,4.13,4.14,4.13,4.13,15100.0,62414.0
2024-01-02 14:00:00,4.13,4.14,4.13,4.14,2300.0,9519.0
2024-01-02 14:01:00,4.14,4.14,4.13,4.14,3700.0,15311.0
2024-01-02 14:02:00,4.13,4.14,4.13,4.13,12300.0,50918.0
2024-01-02 14:03:00,4.14,4.14,4.13,4.13,22300.0,92310.0
2024-01-02 14:04:00,4.14,4.14,4.13,4.13,4600.0,19012.0
2024-01-02 14:05:00,4.13,4.14,4.13,4.13,53800.0,222195.0
2024-01-02 14:06:00,4.13,4.14,4.13,4.13,7900.0,32637.0
2024-01-02 14:07:00,4.13,4.14,4.13,4.14,9000.0,37175.0
2024-01-02 14:08:00,4.13,4.14,4.13,4.14,11900.0,49150.0
2024-01-02 14:09:00,4.14,4.14,4.13,4.14,4500.0,18595.0
2024-01-02 14:10:00,4.14,4.14,4.13,4.13,15700.0,64972.0
2024-01-02 14:11:00,4.14,4.14,4.13,4.13,40800.0,168674.0
2024-01-02 14:12:00,4.14,4.14,4.13,4.13,16300.0,67471.0
2024-01-02 14:13:00,4.14,4.15,4.14,4.14,196600.0,813925.0
2024-01-02 14:14:00,4.14,4.14,4.14,4.14,1600.0,6624.0
2024-01-02 14:15:00,4.14,4.14,4.13,4.13,600.0,2483.0
2024-01-02 14:16:00,4.14,4.14,4.13,4.14,19000.0,78475.0
2024-01-02 14:17:00,4.13,4.14,4.13,4.13,3200.0,13222.0
2024-01-02 14:18:00,4.13,4.14,4.13,4.13,1100.0,4546.0
2024-01-02 14:19:00,4.13,4.14,4.13,4.14,12900.0,53312.0
