date,hfq_factor
2023-08-25,169.1453113717332000
2022-08-25,160.8188465756604000
2021-08-25,151.4445011965874000
2020-08-14,143.2209726780933200
2019-08-15,138.1300530033661900
2018-08-23,132.8090063887726200
2017-08-29,127.8120120012352000
2016-07-29,123.6066188533395000
2015-07-21,118.6402814886964000
2014-05-08,114.7757772056770000
2013-05-16,108.7963529802224000
2012-07-05,107.0648460362401000
2011-05-27,105.5370271575670000
2010-05-18,104.2011154213954000
2009-06-08,103.1470578954563000
2008-06-16,102.6646114132513100
2007-05-16,63.7765010294439100
2006-07-21,42.2400160641971000
2005-06-29,41.1979104047185000
2004-05-26,26.6526915438809980
2003-05-23,17.6470917599285000
2002-07-17,8.6957610011813000
2001-08-21,8.5561821729119010
2000-08-17,8.4504777946604000
2000-01-10,8.3635387226989000
1999-08-06,7.7944540348408990
1998-07-10,7.0316110463273000
1997-07-14,6.3168137059205000
1997-06-27,5.4161751759863000
1996-08-06,4.6894954853220000
1995-07-04,4.1932895546844000
1994-06-21,3.5302133055222000
1993-04-05,2.5660032904614000
1992-03-30,1.7073091178651000
1991-06-10,1.4227575982209000
1991-01-29,1.0000000000000000
1900-01-01,1.0000000000000000
